seed,permutation,learned_accuracy,learned_macro_f1,shuffled_accuracy,shuffled_macro_f1
44,79,0.8456140350877193,0.810924856752314,0.7964912280701755,0.755038377207965
44,80,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7768872970411671
44,81,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7706254807029258
44,82,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7687557554911335
44,83,0.8456140350877193,0.810924856752314,0.8385964912280702,0.8050438061746715
44,84,0.8456140350877193,0.810924856752314,0.7964912280701755,0.749193270138558
44,85,0.8456140350877193,0.810924856752314,0.8,0.7572234911941896
44,86,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7743870148324647
44,87,0.8456140350877193,0.810924856752314,0.8035087719298246,0.768984470479984
44,88,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7681723025837645
44,89,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7693094439116401
44,90,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7684090056051442
44,91,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7695148025524867
44,92,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7838334574381705
44,93,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7673599699443773
44,94,0.8456140350877193,0.810924856752314,0.8315789473684211,0.7962474112995782
44,95,0.8456140350877193,0.810924856752314,0.8,0.7609258983707743
44,96,0.8456140350877193,0.810924856752314,0.8245614035087719,0.7851655198921598
44,97,0.8456140350877193,0.810924856752314,0.8,0.7557810428258207
44,98,0.8456140350877193,0.810924856752314,0.8035087719298246,0.7590504850013955
44,99,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7676049297848079
45,0,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7867276210379659
45,1,0.8666666666666667,0.8284051805659944,0.8315789473684211,0.7820907039401825
45,2,0.8666666666666667,0.8284051805659944,0.8315789473684211,0.7857835940691891
45,3,0.8666666666666667,0.8284051805659944,0.8245614035087719,0.7757827013115282
45,4,0.8666666666666667,0.8284051805659944,0.8035087719298246,0.7591233229844441
45,5,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7884620098039216
45,6,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7925861451036282
45,7,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7892626354230037
45,8,0.8666666666666667,0.8284051805659944,0.8245614035087719,0.7822450991609804
45,9,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7734768305598001
45,10,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7689937132012173
45,11,0.8666666666666667,0.8284051805659944,0.8210526315789474,0.7784496932665037
45,12,0.8666666666666667,0.8284051805659944,0.8175438596491228,0.7676421270792452
45,13,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7569110843496025
45,14,0.8666666666666667,0.8284051805659944,0.8175438596491228,0.7783356558719724
45,15,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7644931627402951
45,16,0.8666666666666667,0.8284051805659944,0.8175438596491228,0.7692870080824044
45,17,0.8666666666666667,0.8284051805659944,0.8245614035087719,0.7841924791334196
45,18,0.8666666666666667,0.8284051805659944,0.8210526315789474,0.7826291211321844
45,19,0.8666666666666667,0.8284051805659944,0.8210526315789474,0.7809077477770549
45,20,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7986299272699511
45,21,0.8666666666666667,0.8284051805659944,0.8315789473684211,0.7828761872643951
45,22,0.8666666666666667,0.8284051805659944,0.8175438596491228,0.7791687319284685
45,23,0.8666666666666667,0.8284051805659944,0.8315789473684211,0.7881266447839879
45,24,0.8666666666666667,0.8284051805659944,0.8421052631578947,0.7950139324277256
45,25,0.8666666666666667,0.8284051805659944,0.8315789473684211,0.78543034256088
45,26,0.8666666666666667,0.8284051805659944,0.8105263157894737,0.7677969683385233
45,27,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7925151887780406
45,28,0.8666666666666667,0.8284051805659944,0.8245614035087719,0.7776010912334479
45,29,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7668497820004572
45,30,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7968752868672484
45,31,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7941550343792138
45,32,0.8666666666666667,0.8284051805659944,0.8105263157894737,0.7647997472818697
45,33,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.794354473649628
45,34,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7867250695375428
45,35,0.8666666666666667,0.8284051805659944,0.8210526315789474,0.7769502924573679
45,36,0.8666666666666667,0.8284051805659944,0.8175438596491228,0.7780960816258078
45,37,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7725744107940173
45,38,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.7841129180597484
45,39,0.8666666666666667,0.8284051805659944,0.8105263157894737,0.7630607160504629
45,40,0.8666666666666667,0.8284051805659944,0.8035087719298246,0.7394769368814389
45,41,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.7782961151945782
45,42,0.8666666666666667,0.8284051805659944,0.8350877192982457,0.8042855652952298
45,43,0.8666666666666667,0.8284051805659944,0.8280701754385965,0.78761856445087
45,44,0.8666666666666667,0.8284051805659944,0.8140350877192982,0.7594720929748582
45,45,0.8666666666666667,0.8284051805659944,0.8385964912280702,0.8027225555073516
45,46,0.8666666666666667,0.8284051805659944,0.8210526315789474,0.77476649850293
45,47,0.8666666666666667,0.8284051805659944,0.8070175438596491,0.7480962683751182
